-2834.4 3545.6 3667.81 3754.75 3693.03 3722.88 3783.28 3828.3 3948.84 4117.38 4244.6 4230.18 4329.78 4336.69 4260.32 4078.61 4062 4051.67 4025.2 4027.78 3946.89 3777.07 3634.06 3476.34 3255.66 3110.21 3167.74 3351.07 3547.06 3666.47 3730.34 3799.5 3811.32 3909.82 3837.93 3724.34 3673.87 3658.38 3718.7 3699.24 3644.54 3614.8 3618.84 3615.15 3540.95 3523.23 3492.5 3456.81 3426.64 3386.46 3363.56 3328.7 3390.96 3395.06 3365.24 3380.36 3410.51 3460.78 3583.78 3590.68 3599.08 3520.08 3447.97 3358.41 3223.27 3128 3121.73 3149.47 3195.22 3250.48 3303.34 3241.94 3129.49 3063.22 3062.46 3126.69 3205.57 3243.01 3250.85 3264.08 3300.68 3415.31 3477.6 3472.28 3548.81 3654.79 3622.88 3607.58 3555.66 3468.65 3416.3 3437.18 3474.32 3464.35 3430.23 3430.87 3430.28 3432.2 3432.72 3422.93 3392.82 3332.08 3282.81 3266.07 3298.55 3225.9 3161.73 3085.39 3039.65 3000.6 2961.37 2894.52 2856.28 2853.35 2902.17 2912.98 2880.17 2945.1 3034.9 3111.3 3160.35 3214.2 3235.61 3314.03 3332.52 3323.33
-2593.78 3554.1 3594.98 3692.64 3627.98 3671.87 3853.58 3944.66 4063.8 4246.71 4155.08 4081.57 4237.43 4332.23 4344.02 4226.52 4046.04 3961.61 3940.56 3923.05 3901.77 3766.78 3639.03 3454.59 3252.43 3106.86 3151.54 3348.25 3494.55 3659.27 3721.17 3697.21 3676.36 3763.98 3813.55 3711.39 3652.62 3624.16 3647.37 3633.27 3591.66 3577.31 3581.32 3592.86 3541.46 3490.18 3457.78 3431.42 3389.86 3365.62 3347.11 3298.17 3313.41 3330.18 3321.11 3340.87 3371.75 3492.97 3471.57 3509.07 3546.48 3537.96 3523.69 3458.4 3341.77 3200.05 3124.6 3116.42 3110.35 3116.79 3192.83 3186.52 3075.03 3046.85 3097.98 3168.65 3220.89 3235.22 3254.42 3263.72 3326.71 3461.25 3583.06 3624.86 3695.75 3746.42 3719.59 3732.56 3705.06 3519.14 3455.98 3485.81 3534.36 3599.86 3584.51 3591.34 3573.21 3568.57 3581.87 3507.11 3492.55 3431 3403.15 3420.85 3355.95 3257.35 3212.28 3174.24 3116.36 3082.63 3030.38 2988.31 2899.29 2848.01 2851.07 2877.19 2845.44 2887.86 2955.08 3065.31 3131.86 3177.69 3201.29 3262.14 3309.94 3307.52
-2353.16 3426.02 3564.68 3617.71 3599.91 3701.42 3894.02 3998.24 4167.85 4278.6 4058.65 4022.15 4170.13 4270.12 4318.88 4255.82 4055.85 3875.16 3829.16 3841.77 3837.75 3730.21 3535.78 3389.65 3236.52 3098.03 3149.99 3364.18 3557.43 3703.83 3694.76 3623.74 3620.26 3609.71 3707.32 3669.95 3610.25 3586.87 3606.98 3582.41 3535.49 3529.22 3523.02 3544.49 3508.21 3473.35 3435.33 3410.09 3367.5 3343.43 3340.85 3317.04 3253.2 3274.57 3309.79 3323.52 3405.45 3396.37 3411.41 3441.77 3456.15 3547.25 3538.25 3471.35 3414.12 3290.76 3228.7 3172.72 3136.63 3093.62 3112.27 3115.4 3032.98 3060.44 3116.86 3183.74 3230.02 3278.39 3327.53 3353.22 3423.44 3516.96 3601.16 3699.64 3780.11 3808.27 3797.52 3821.8 3771.15 3523.11 3488.19 3546.01 3610.22 3679.99 3711.91 3718.79 3693.75 3685.71 3664.36 3597.45 3544.09 3498.09 3480.77 3512.95 3398.15 3339.94 3280.26 3237.46 3212.09 3175.88 3137.54 3096.16 3006.44 2907.18 2834.51 2838.58 2833.2 2844.5 2896.34 2989.01 3097.79 3125.65 3166.83 3222.93 3295.37 3265.65
-2112.54 3407.86 3515.93 3539.86 3584.72 3698.03 3843.24 4020.11 4221.06 4199.92 4003.37 3997.98 4124.85 4216.07 4241.11 4222.37 4076.54 3886.43 3746.93 3765.5 3780.38 3791.55 3617.77 3405.96 3217.83 3100.33 3163.27 3406.06 3619.67 3766.69 3681.98 3599.68 3561.39 3553.14 3605.97 3542.46 3523.97 3555.55 3590.06 3572.61 3515.63 3484.17 3476.02 3496.67 3469.08 3447.21 3420.46 3413.81 3383.53 3321.57 3320.59 3326.18 3238.51 3245.8 3307.42 3309.39 3313.97 3313.86 3369.01 3448.44 3530.05 3544.71 3523.99 3492.04 3471.77 3394.75 3332.48 3261.05 3201.72 3103.41 3061.34 3057.06 3021.22 3070.19 3131.54 3187.52 3252.97 3321.91 3443.32 3498.31 3510.5 3554.25 3629.61 3712.54 3798.1 3840.64 3666.93 3626.94 3617.67 3526.22 3529.66 3583.16 3715.07 3753.81 3794.08 3815 3816.3 3797.75 3761.22 3704.52 3649.51 3589.47 3554.96 3517.39 3445.17 3386.28 3367.4 3313.12 3291.26 3245.26 3193.73 3145.66 3091.95 2993.62 2892.8 2831.03 2839.75 2836.71 2857.01 2940.78 3039.8 3094.69 3134.26 3187.04 3244 3229.83
-1871.91 3367.15 3464.11 3503.3 3627.17 3770.53 3908.76 4064.38 4197.8 4138.69 3964.79 3942.37 4052.25 4150.55 4140.96 4027.63 4044.2 3880.26 3707.33 3688.65 3697.05 3746.89 3583.38 3388.26 3195.57 3086.52 3167.18 3384.54 3643.27 3710 3720.51 3603.67 3504.09 3498.36 3512.63 3487.92 3484.3 3523.06 3563.77 3545.66 3481.04 3462.71 3454.08 3478.93 3455.33 3426.96 3406.52 3406.2 3376.09 3331.68 3309.81 3315.6 3212.35 3222.08 3285.8 3261.81 3284.49 3345.05 3454.05 3533.28 3589.37 3592.34 3581.24 3549.51 3511.24 3464.44 3345.37 3290.25 3231.42 3105.13 3044.33 3019.29 3021.95 3104.8 3188.51 3224.26 3266.05 3363.11 3515.77 3605.77 3600.88 3616.63 3680.67 3748.45 3819.54 3872.15 3671.78 3549.43 3540.09 3558.57 3574.09 3690.81 3785.72 3851.59 3865.11 3903.07 3926.67 3910.6 3859.79 3807.73 3749.54 3686.66 3627.9 3575.78 3486.14 3451.06 3431.47 3379.82 3353.43 3314.06 3244.53 3171.98 3109.56 3064.03 2976.58 2862.84 2819.92 2820.95 2838.27 2878.18 2947.25 3031.11 3094.32 3134.25 3175.09 3205.6
-1631.29 3391.01 3434.95 3536.72 3676.08 3848.31 3985.18 4118.95 4073.77 4057.61 3912.79 3867.88 3964.69 4048.08 4067.22 3913.34 3965.06 3867.74 3707.64 3601.44 3599.04 3672.98 3594.45 3388.19 3200.09 3085.65 3154.02 3337.8 3531.45 3644.21 3707.38 3640.65 3511.02 3448.86 3434.16 3463.44 3448.8 3509.09 3535.73 3524.79 3464.03 3422.59 3429.65 3438.2 3434.65 3400.61 3398.12 3381.64 3362.22 3342.15 3295.59 3280.62 3207.04 3192.61 3234.6 3261.77 3298.74 3378.2 3489.26 3552.54 3581.1 3599.72 3619.02 3587.2 3509.55 3451.5 3354.83 3255.41 3184.17 3094.88 3033.96 3010.55 3056.46 3146.82 3230.16 3262.89 3329.19 3386.7 3478.03 3579.45 3633.39 3678.62 3743.54 3794.79 3858.75 3912.38 3834.73 3638.31 3592.87 3630.64 3715.61 3796.64 3851.8 3914.55 3797.12 3810.08 3838.12 3883.05 3913.26 3915.16 3862.38 3782.66 3725 3625.56 3548.22 3531.66 3507.25 3409.34 3348.07 3287.92 3265.56 3240.68 3194.94 3125.69 3025.14 2911.64 2842.05 2807.42 2812.75 2829.33 2881.7 2957.96 3030.23 3086.52 3105.15 3165.35
-1390.67 3473.84 3513.18 3600.46 3792.12 3909.45 4050.23 4144.59 4015.43 3968.11 3917.77 3837.67 3856.87 3943.18 4028.55 3899.61 3892.04 3897.55 3748.2 3587.77 3508.5 3589.11 3567.05 3378.07 3209.87 3083.98 3122.42 3273.5 3468.81 3589.53 3629.58 3604.43 3515.67 3417.15 3403.47 3435.96 3425.83 3471.39 3479.69 3462.94 3424.48 3386.78 3374.87 3389.66 3377.81 3373.84 3379.41 3369.42 3361.81 3322.14 3262.53 3242.33 3186.55 3185.19 3237.36 3271.68 3339.05 3400.94 3469.78 3496.26 3522.89 3579.6 3554.72 3530.56 3472.9 3382.28 3297.41 3245.28 3157.51 3082.89 3016.68 3010.15 3096.51 3184.75 3258.67 3284.73 3387.22 3460.58 3486.29 3571.95 3648.75 3703.89 3770.36 3678.82 3840.96 3777.71 3856.29 3759.7 3706.69 3719.9 3756.6 3832.57 3869.13 3731.22 3673.98 3682.67 3709.87 3703.31 3717.28 3794.45 3952.65 3877.74 3797.67 3673.29 3614.22 3504.21 3392.37 3353.35 3336.22 3291.81 3309.6 3289.44 3245.8 3187.05 3105.34 2969.83 2895.15 2816.65 2803.93 2819.09 2809.9 2875.97 2953.75 3027.36 3056.96 3126.41
-1150.05 3551.21 3599.18 3654.82 3769.87 3928.92 4115.28 4081.57 3917.06 3927.03 3912.59 3808.6 3777.23 3806.36 3933.72 3913.94 3868.87 3857.89 3767.12 3634.37 3500.21 3484.2 3537.6 3343.26 3197.82 3088.1 3098.15 3263.09 3408.74 3567.1 3566.37 3515.97 3463.71 3385.17 3388.51 3410.42 3390.91 3419.38 3421.34 3412.83 3402.22 3350.77 3345.96 3329.65 3295.67 3314.58 3351.18 3344.88 3339.98 3286.39 3248.7 3223.15 3163.2 3157.26 3247.76 3299.24 3302.83 3361.91 3468.9 3418.25 3487.85 3480.96 3418.71 3465.97 3455.46 3370.28 3300.17 3240.24 3144.58 3066.76 3009.57 3009.57 3102.43 3204.88 3198.66 3260.89 3347.55 3407.53 3471.21 3577.57 3658.35 3674.45 3702.24 3605.4 3795.79 3680 3712.38 3783.46 3765 3726.34 3741.62 3774.25 3888.17 3762.73 3611.13 3648.48 3682.46 3601.57 3619.34 3714.38 3895.34 3930.94 3856.01 3672.6 3530.87 3412.91 3401.45 3373.51 3362.55 3343.38 3338.99 3275.88 3225.69 3185.89 3133.92 3057.85 2964.82 2901.92 2847.41 2804.87 2795.88 2809.41 2891.78 2952.91 2999.14 3066.38
-909.42 3500.07 3660.46 3787.94 3866.18 3990.36 4135.89 3967.14 3835.03 3851.86 3857.75 3741.55 3763.64 3731.32 3825.78 3886.1 3808.23 3774.89 3708.48 3630.99 3543.95 3390.72 3459.54 3342 3184.41 3093.81 3086.37 3239.83 3379.68 3534.13 3517.4 3448.69 3398.92 3325.88 3354.33 3372.95 3358.34 3378.42 3372.93 3360.46 3365.6 3333.87 3312.2 3283.24 3240.42 3283.15 3291.99 3332.52 3314.38 3256.03 3206.54 3173.66 3138.39 3159.65 3248.27 3254.07 3295.21 3377.7 3414.26 3362.71 3402.34 3368.09 3369.59 3364.16 3416.63 3379.19 3313.69 3234.71 3133.08 3036.24 3009.57 3009.79 3100.44 3153.34 3210.35 3271.8 3327.89 3357.69 3403.82 3490.37 3531.87 3537.84 3561.1 3621.41 3793.66 3619.42 3562.91 3662.73 3662.56 3607.79 3621.49 3664.35 3724.06 3809.52 3625.08 3611.13 3603.78 3522.98 3632.52 3845.97 3738.77 3827.98 3901.29 3709.76 3548.29 3462.19 3423.65 3439.69 3439.33 3366.75 3304.84 3287.45 3256.99 3219.19 3202.98 3129.41 3022.73 2961.44 2900.68 2859.33 2806.51 2805.29 2830.76 2905.57 2946.73 2996.39
-668.8 3453.75 3610.35 3773.85 3959.3 4057.79 4063.82 3892.74 3776 3790.43 3824.68 3732.49 3738.36 3719.7 3762.04 3824.11 3735.24 3691.34 3618.8 3568.33 3551.32 3445.1 3364.61 3367.64 3194.75 3097.95 3092.23 3182.75 3340.29 3468.79 3463.59 3390.63 3327.3 3280.18 3309.98 3332.31 3279.58 3330.11 3318.14 3275.21 3318.99 3295.27 3288.05 3234.44 3221.82 3239.27 3254.38 3283.09 3279.93 3236.21 3172.22 3119.73 3118.35 3168.06 3234.72 3242.03 3291.51 3345.24 3345.17 3291.39 3346.25 3341.97 3295.06 3305.53 3369.01 3369.19 3311.88 3230.11 3123.18 3012.2 3009.57 3009.95 3108.68 3171.78 3226.06 3296.52 3312.78 3327.69 3392.58 3397.93 3474.8 3499.01 3507.98 3599.56 3772.35 3594.15 3553.13 3584.48 3601.14 3519.5 3582.78 3643.58 3736.68 3814.83 3642.03 3611.91 3573.82 3518.66 3597.4 3776.16 3657.79 3753.98 3913.73 3823.67 3684.66 3578.95 3540.63 3517.94 3455.36 3396.14 3347.23 3320.48 3277.52 3257.83 3247.71 3184.14 3083.05 3028.5 2958.25 2919.11 2867.1 2793.32 2799.12 2840.38 2884.29 2941.74
-428.18 3556.27 3722.62 3881.3 4007.58 3937.36 3972.56 3893.54 3731.43 3702.6 3681.86 3719.17 3684.67 3688.56 3731.6 3758.92 3676.34 3611.04 3528.33 3495.75 3486.38 3479.91 3329.57 3325.61 3180.08 3112.21 3087.78 3156.78 3328.01 3405.66 3386.62 3362.91 3293.81 3260.14 3286.05 3296.36 3218.72 3280.33 3248.31 3235.32 3257.76 3243.47 3207.34 3144.8 3168.9 3162.98 3222.51 3250.06 3256.9 3202.4 3153.8 3099.44 3115.71 3203.82 3245.09 3260.01 3305.78 3355.53 3295.49 3246.99 3293.05 3266.52 3249.16 3330.12 3373.07 3400.52 3333.28 3239.78 3110.73 3009.57 3009.57 3039.58 3153.38 3199.17 3248.49 3321.81 3327.39 3380.35 3384.41 3396.89 3464.55 3502.7 3526.26 3576.6 3726.15 3634.81 3514.02 3506.73 3507.72 3482.75 3574.42 3632.23 3813.57 3819.85 3625.54 3584.06 3520.48 3507.21 3545.66 3631.78 3615.46 3778.99 3822.24 3917.99 3831.15 3676.42 3609.33 3557.52 3493.44 3439.67 3371.56 3344.29 3316.46 3311.78 3267.86 3199.2 3142.65 3097.48 2997.86 2953.4 2872.08 2787.49 2795.22 2782.39 2831.92 2893.24
-187.56 3700.19 3823.95 3858.03 3917.13 3823.84 3901.7 3853.9 3729.75 3633.83 3609.77 3614.28 3627.49 3652.17 3726.57 3758.98 3649.21 3522.13 3439.42 3404.06 3404.24 3449.6 3362.49 3207.99 3160.66 3101.61 3068.79 3143.12 3318.27 3339.96 3320.53 3338.43 3275.7 3238.75 3237.32 3258.91 3199.43 3232.61 3211.34 3227.21 3187.54 3151.08 3100.54 3092.87 3072.4 3080.45 3165.48 3221.08 3201.9 3173.15 3130.85 3078.85 3127.44 3205.72 3294.84 3346.02 3355.54 3382.73 3282.79 3244.04 3240.58 3228.69 3248.53 3295.01 3376.6 3440.23 3358.92 3225.89 3102.92 3009.57 3009.57 3041.61 3130.15 3205.69 3274.25 3327.71 3338.76 3362.29 3376.45 3386.74 3444.59 3492.23 3535.7 3650.64 3695.11 3569.95 3570.35 3489.57 3432.2 3432.92 3534.82 3699.58 3749.59 3791.18 3614.43 3529.67 3482.33 3490.66 3516.16 3566.51 3618.18 3712.21 3736.2 3903.19 3910.9 3755.26 3672.59 3601.89 3534.56 3463.19 3428.65 3399.03 3368.87 3358.33 3304.18 3260.58 3194.8 3163.25 3071.41 3010.66 2898.82 2831.82 2780.27 2774.24 2781.04 2852.57
